Order_ID,Order_Date,Ship_Date,Region,City,Category,Sub_Category,Customer_Segment,Payment_Mode,Sales,Quantity,Discount,Profit
ORD-10836,2024-08-15,2024-08-18,South,Bangalore,Electronics,Laptop,Home Office,UPI,35256.23,1,0.06,1957.09
ORD-10837,2024-12-19,2024-12-24,East,Delhi,Electronics,Tablet,Consumer,Net Banking,27560.92,1,0.19,-923.27
ORD-10838,2025-07-19,2025-07-22,North,Mumbai,Furniture,Table,Corporate,Credit Card,6212.03,1,0.15,538.12
ORD-10839,2025-11-30,2025-12-03,North,Delhi,Office Supplies,Notebook,Home Office,Credit Card,22235.23,8,0.21,-2640.42
ORD-10840,2025-01-20,2025-01-22,West,Bangalore,Electronics,Smartphone,Home Office,Net Banking,19897.04,1,0.2,91.47
ORD-10841,2024-05-23,2024-05-28,South,Delhi,Electronics,Laptop,Home Office,Net Banking,47596.38,1,0.01,9450.34
ORD-10842,2023-05-14,2023-05-19,South,Pune,Office Supplies,Printer,Corporate,Debit Card,3917.77,3,0.17,22.27
ORD-10843,2025-06-12,2025-06-18,West,Mumbai,Electronics,Laptop,Consumer,Credit Card,34587.27,9,0.22,-1056.47
ORD-10844,2024-06-21,2024-06-28,South,Hyderabad,Furniture,Wardrobe,Home Office,Credit Card,37755.6,9,0.26,-6392.5
ORD-10845,2025-05-16,2025-05-21,North,Delhi,Electronics,Laptop,Home Office,Debit Card,6805.63,6,0.24,-678.8
ORD-10846,2025-10-24,2025-10-28,East,Delhi,Office Supplies,Notebook,Home Office,Net Banking,9580.39,2,0.12,257.41
ORD-10847,2024-12-14,2024-12-17,West,Mumbai,Office Supplies,Printer,Home Office,UPI,1161.7,9,0.24,-11.2
ORD-10848,2024-06-28,2024-07-01,North,Chennai,Electronics,Smartphone,Home Office,UPI,10571.9,8,0.26,-1396.75
ORD-10849,2025-06-30,2025-07-03,North,Mumbai,Electronics,Smartphone,Home Office,UPI,27317.17,4,0.25,-2482.67
ORD-10850,2023-08-13,2023-08-17,East,Hyderabad,Office Supplies,Pen Set,Consumer,Debit Card,49094.51,2,0.11,4946.91
ORD-10851,2023-02-04,2023-02-07,South,Delhi,Office Supplies,Pen Set,Corporate,Credit Card,21956.88,3,0.07,1100.13
ORD-10852,2023-07-13,2023-07-20,North,Ahmedabad,Electronics,Smartphone,Home Office,Credit Card,18940.4,7,0.11,622.15
ORD-10853,2025-10-25,2025-10-28,North,Ahmedabad,Office Supplies,Desk Organizer,Home Office,UPI,36275.52,2,0.2,-1929.93
ORD-10854,2023-09-23,2023-09-28,South,Kolkata,Office Supplies,Notebook,Corporate,UPI,763.02,2,0.23,-53.65
ORD-10855,2025-12-22,2025-12-26,North,Kolkata,Electronics,Tablet,Home Office,Debit Card,3789.93,8,0.13,112.21
ORD-10856,2025-09-16,2025-09-21,West,Pune,Furniture,Chair,Home Office,Credit Card,26293.12,7,0.2,44.71
ORD-10857,2023-02-11,2023-02-17,West,Delhi,Electronics,Tablet,Home Office,Credit Card,1224.1,3,0.19,10.34
ORD-10858,2023-04-09,2023-04-12,North,Hyderabad,Electronics,Laptop,Corporate,Net Banking,8909.11,9,0.1,250.8
ORD-10859,2023-08-24,2023-08-26,South,Hyderabad,Electronics,Laptop,Corporate,Debit Card,8354.6,7,0.18,-362.32
ORD-10860,2023-11-03,2023-11-09,West,Bangalore,Furniture,Sofa,Home Office,Net Banking,38827.98,5,0.16,1617.32
ORD-10861,2023-05-08,2023-05-09,West,Kolkata,Furniture,Sofa,Corporate,Debit Card,15691.77,6,0.12,748.51
ORD-10862,2024-09-08,2024-09-09,North,Hyderabad,Furniture,Table,Consumer,Credit Card,9675.95,2,0.13,982.76
ORD-10863,2023-05-12,2023-05-13,South,Bangalore,Office Supplies,Notebook,Corporate,Net Banking,25599.45,1,0.18,-2643.65
ORD-10864,2025-08-18,2025-08-21,South,Chennai,Furniture,Chair,Corporate,Debit Card,22471.03,7,0.2,207.82
ORD-10865,2025-05-29,2025-06-01,South,Chennai,Furniture,Chair,Home Office,Debit Card,13961.33,6,0.16,242.26
ORD-10866,2025-02-26,2025-02-28,North,Mumbai,Electronics,Tablet,Home Office,UPI,37537.53,1,0.16,2071.45
ORD-10867,2023-01-12,2023-01-16,South,Ahmedabad,Furniture,Table,Home Office,UPI,23424.18,4,0.25,-4389.03
ORD-10868,2023-08-27,2023-09-02,North,Chennai,Furniture,Chair,Consumer,UPI,38951.13,4,0.14,4154.57
ORD-10869,2024-07-18,2024-07-22,West,Delhi,Electronics,Headphones,Corporate,Net Banking,39442.06,5,0.22,-5517.09
ORD-10870,2024-03-31,2024-04-05,East,Bangalore,Office Supplies,Notebook,Home Office,UPI,11252.93,5,0.08,-261.8
ORD-10871,2024-03-03,2024-03-09,North,Ahmedabad,Office Supplies,Notebook,Corporate,UPI,44019.7,3,0.25,-3257.11
ORD-10872,2025-06-25,2025-06-27,North,Chennai,Electronics,Tablet,Corporate,Debit Card,42976.96,6,0.13,-1709.92
ORD-10873,2024-03-17,2024-03-19,South,Chennai,Office Supplies,Desk Organizer,Consumer,UPI,25952.95,7,0.3,-2203.84
ORD-10874,2023-04-18,2023-04-21,West,Chennai,Electronics,Headphones,Consumer,Net Banking,42321.13,1,0.17,-4509.27
ORD-10875,2023-03-29,2023-04-01,North,Kolkata,Electronics,Smartphone,Consumer,Credit Card,5198.44,4,0.27,-173.03
ORD-10876,2023-07-05,2023-07-07,South,Chennai,Furniture,Sofa,Home Office,Debit Card,40166.73,3,0.3,-8101.66
ORD-10877,2025-04-07,2025-04-09,South,Bangalore,Electronics,Headphones,Corporate,Credit Card,2497.37,1,0.29,-153.98
ORD-10878,2023-09-04,2023-09-05,North,Ahmedabad,Furniture,Chair,Consumer,Credit Card,42534.36,6,0.17,-2443.36
ORD-10879,2023-10-01,2023-10-06,South,Bangalore,Furniture,Table,Home Office,Credit Card,32889.93,3,0.0,1757.31
ORD-10880,2023-07-07,2023-07-13,South,Kolkata,Electronics,Headphones,Consumer,Net Banking,45871.86,1,0.23,-7899.7
ORD-10881,2023-01-05,2023-01-11,North,Mumbai,Electronics,Smartphone,Home Office,Debit Card,41937.42,3,0.28,-6166.35
ORD-10882,2024-07-26,2024-07-29,West,Chennai,Office Supplies,Printer,Corporate,UPI,20415.58,3,0.17,1595.19
ORD-10883,2024-04-19,2024-04-26,West,Hyderabad,Office Supplies,Notebook,Home Office,Credit Card,37958.14,2,0.21,-3118.41
ORD-10884,2025-04-18,2025-04-23,West,Pune,Electronics,Headphones,Home Office,UPI,11829.34,3,0.26,-1587.2
ORD-10885,2024-06-22,2024-06-28,North,Pune,Electronics,Tablet,Consumer,UPI,18888.55,5,0.19,-871.57
ORD-10886,2024-03-26,2024-03-29,East,Kolkata,Electronics,Headphones,Home Office,Debit Card,22431.44,2,0.19,468.43
ORD-10887,2025-08-06,2025-08-09,South,Chennai,Furniture,Wardrobe,Home Office,UPI,35897.46,9,0.15,3225.03
ORD-10888,2023-04-11,2023-04-12,South,Ahmedabad,Furniture,Wardrobe,Consumer,Credit Card,41725.18,7,0.26,-7843.81
ORD-10889,2023-01-18,2023-01-21,South,Delhi,Office Supplies,Printer,Consumer,UPI,46289.84,5,0.02,7353.2
ORD-10890,2023-12-29,2024-01-01,North,Pune,Furniture,Wardrobe,Consumer,Credit Card,48725.26,6,0.08,60.48
ORD-10891,2024-01-31,2024-02-07,North,Delhi,Office Supplies,Notebook,Consumer,Credit Card,31979.05,4,0.12,-932.72
ORD-10892,2023-01-16,2023-01-21,North,Delhi,Office Supplies,Desk Organizer,Home Office,UPI,2595.94,2,0.2,45.36
ORD-10893,2023-11-06,2023-11-10,West,Kolkata,Office Supplies,Pen Set,Home Office,UPI,8901.56,4,0.21,-1379.8
ORD-10894,2023-06-28,2023-06-29,East,Kolkata,Furniture,Wardrobe,Consumer,Debit Card,8985.99,8,0.24,19.63
ORD-10895,2023-03-01,2023-03-05,North,Mumbai,Electronics,Tablet,Consumer,Credit Card,27028.79,8,0.29,-1721.11
ORD-10896,2023-10-10,2023-10-13,West,Hyderabad,Office Supplies,Printer,Home Office,Net Banking,29432.74,1,0.08,4540.34
ORD-10897,2023-12-12,2023-12-19,East,Chennai,Furniture,Table,Home Office,Net Banking,29367.94,8,0.03,4076.76
ORD-10898,2025-03-29,2025-04-03,East,Kolkata,Electronics,Headphones,Home Office,Credit Card,35280.69,8,0.07,5755.5
ORD-10899,2023-07-11,2023-07-17,South,Bangalore,Office Supplies,Pen Set,Corporate,Credit Card,31007.57,7,0.26,-2424.51
ORD-10900,2024-02-24,2024-02-25,North,Delhi,Office Supplies,Pen Set,Corporate,UPI,10955.98,8,0.06,1506.29
ORD-10901,2025-04-30,2025-05-07,East,Chennai,Furniture,Chair,Home Office,Net Banking,14682.72,9,0.3,-3582.51
ORD-10902,2025-03-03,2025-03-10,East,Bangalore,Furniture,Chair,Corporate,Debit Card,44919.61,7,0.19,2163.09
ORD-10903,2025-12-23,2025-12-28,West,Chennai,Office Supplies,Pen Set,Consumer,UPI,38907.62,4,0.1,1442.65
ORD-10904,2024-06-02,2024-06-09,North,Delhi,Furniture,Chair,Corporate,Credit Card,20100.1,1,0.26,-450.38
ORD-10905,2024-06-26,2024-06-28,East,Kolkata,Office Supplies,Printer,Home Office,Net Banking,4712.62,2,0.02,340.06
ORD-10906,2023-05-05,2023-05-06,South,Pune,Office Supplies,Notebook,Consumer,Credit Card,11853.61,4,0.02,2589.74
ORD-10907,2025-01-26,2025-01-27,East,Ahmedabad,Office Supplies,Notebook,Corporate,Credit Card,4203.65,5,0.16,365.97
ORD-10908,2025-01-14,2025-01-20,East,Chennai,Furniture,Sofa,Home Office,Debit Card,8718.08,8,0.13,-212.08
ORD-10909,2024-11-25,2024-11-26,East,Bangalore,Furniture,Sofa,Home Office,Credit Card,40015.51,8,0.07,-636.08
ORD-10910,2023-09-19,2023-09-25,North,Chennai,Electronics,Laptop,Home Office,Debit Card,41417.61,1,0.11,20.54
ORD-10911,2025-01-07,2025-01-11,South,Mumbai,Furniture,Wardrobe,Consumer,Credit Card,48780.98,6,0.27,-3153.17
ORD-10912,2024-02-19,2024-02-20,East,Hyderabad,Furniture,Wardrobe,Home Office,Debit Card,4285.76,8,0.05,70.92
ORD-10913,2025-08-16,2025-08-18,South,Chennai,Electronics,Tablet,Corporate,Debit Card,24484.63,7,0.21,-895.07
ORD-10914,2025-10-07,2025-10-10,South,Delhi,Furniture,Table,Corporate,UPI,8221.05,6,0.23,-980.57
ORD-10915,2023-02-27,2023-03-01,West,Chennai,Electronics,Smartphone,Consumer,Net Banking,15928.65,7,0.02,1941.97
ORD-10916,2023-03-02,2023-03-09,North,Pune,Furniture,Wardrobe,Consumer,Net Banking,15669.94,9,0.21,-1623.66
ORD-10917,2025-03-05,2025-03-11,West,Kolkata,Office Supplies,Printer,Home Office,Credit Card,18508.58,6,0.22,-1020.61
ORD-10918,2025-03-01,2025-03-06,South,Ahmedabad,Furniture,Sofa,Home Office,Credit Card,33527.01,8,0.2,-3693.03
ORD-10919,2024-07-14,2024-07-15,South,Hyderabad,Office Supplies,Pen Set,Corporate,Net Banking,2725.59,7,0.25,-5.75
ORD-10920,2025-03-22,2025-03-25,East,Ahmedabad,Electronics,Smartphone,Consumer,UPI,44531.21,4,0.0,6882.39
ORD-10921,2024-02-10,2024-02-16,South,Pune,Electronics,Headphones,Consumer,Credit Card,23807.93,9,0.15,-80.09
ORD-10922,2023-03-03,2023-03-09,North,Hyderabad,Office Supplies,Notebook,Corporate,UPI,41992.41,7,0.04,7136.34
ORD-10923,2025-05-13,2025-05-16,East,Chennai,Office Supplies,Desk Organizer,Home Office,Credit Card,6600.01,7,0.14,412.43
ORD-10924,2023-11-29,2023-11-30,West,Pune,Furniture,Wardrobe,Corporate,Credit Card,6737.1,1,0.25,-660.04
ORD-10925,2023-08-28,2023-09-02,South,Bangalore,Office Supplies,Pen Set,Corporate,Net Banking,36943.87,6,0.07,3344.62
ORD-10926,2023-03-02,2023-03-06,South,Ahmedabad,Office Supplies,Desk Organizer,Home Office,Credit Card,18922.58,6,0.04,3423.86
ORD-10927,2025-10-18,2025-10-23,South,Mumbai,Electronics,Laptop,Corporate,Debit Card,8682.46,3,0.07,143.85
ORD-10928,2025-10-04,2025-10-07,West,Kolkata,Electronics,Smartphone,Consumer,Credit Card,41372.69,6,0.18,-607.24
ORD-10929,2024-08-03,2024-08-09,South,Hyderabad,Furniture,Chair,Corporate,Credit Card,28158.91,9,0.24,-3926.49
ORD-10930,2023-08-10,2023-08-16,West,Kolkata,Office Supplies,Notebook,Consumer,Net Banking,46975.3,1,0.22,-2600.33
ORD-10931,2025-02-12,2025-02-19,West,Ahmedabad,Office Supplies,Printer,Home Office,Credit Card,17213.64,4,0.2,-1822.91
ORD-10932,2023-06-19,2023-06-21,West,Hyderabad,Electronics,Headphones,Home Office,Net Banking,11301.27,4,0.07,368.98
ORD-10933,2023-02-28,2023-03-04,East,Chennai,Office Supplies,Pen Set,Corporate,UPI,532.34,2,0.02,56.06
ORD-10934,2023-12-07,2023-12-11,North,Bangalore,Furniture,Table,Consumer,Debit Card,11986.76,4,0.14,-236.81
ORD-10935,2024-03-19,2024-03-23,South,Delhi,Furniture,Chair,Corporate,Net Banking,5141.94,8,0.28,-1141.45
ORD-10936,2024-07-11,2024-07-13,South,Chennai,Furniture,Chair,Home Office,UPI,14927.32,8,0.28,-1087.27
ORD-10937,2023-06-24,2023-06-28,North,Chennai,Furniture,Table,Corporate,UPI,29702.42,5,0.14,1844.97
ORD-10938,2023-07-11,2023-07-17,East,Bangalore,Electronics,Smartphone,Corporate,Debit Card,8147.36,2,0.23,-630.73
ORD-10939,2025-04-22,2025-04-27,East,Pune,Electronics,Headphones,Corporate,Credit Card,35352.12,2,0.12,3376.5
ORD-10940,2023-04-04,2023-04-07,South,Chennai,Electronics,Headphones,Corporate,Debit Card,8950.06,5,0.23,-1529.65
ORD-10941,2025-04-10,2025-04-17,East,Kolkata,Electronics,Laptop,Consumer,Net Banking,32506.72,3,0.18,1694.29
ORD-10942,2023-08-18,2023-08-25,North,Kolkata,Furniture,Wardrobe,Home Office,UPI,25737.77,5,0.02,951.84
ORD-10943,2023-06-26,2023-06-28,North,Ahmedabad,Office Supplies,Printer,Corporate,Debit Card,27782.42,4,0.28,-853.49
ORD-10944,2024-06-01,2024-06-02,West,Pune,Furniture,Wardrobe,Consumer,Debit Card,39902.37,2,0.06,2282.47
ORD-10945,2025-11-30,2025-12-01,North,Delhi,Office Supplies,Printer,Home Office,UPI,23551.29,9,0.18,-1737.85
ORD-10946,2023-07-08,2023-07-13,West,Delhi,Furniture,Wardrobe,Corporate,Credit Card,9088.05,1,0.18,-818.21
ORD-10947,2023-05-12,2023-05-18,North,Delhi,Electronics,Laptop,Consumer,UPI,3248.49,7,0.04,534.55
ORD-10948,2024-09-06,2024-09-11,West,Bangalore,Office Supplies,Pen Set,Corporate,Net Banking,12228.2,5,0.17,804.97
ORD-10949,2024-11-24,2024-11-29,South,Bangalore,Office Supplies,Notebook,Home Office,Debit Card,19672.46,2,0.1,1964.99
ORD-10950,2023-01-15,2023-01-22,East,Delhi,Office Supplies,Notebook,Home Office,UPI,21840.06,8,0.23,-2907.24
ORD-10951,2025-07-17,2025-07-18,South,Chennai,Furniture,Chair,Home Office,Net Banking,17581.65,1,0.1,153.93
ORD-10952,2024-09-05,2024-09-08,South,Pune,Office Supplies,Notebook,Corporate,Debit Card,2554.21,7,0.08,235.73
ORD-10953,2024-04-18,2024-04-20,South,Kolkata,Office Supplies,Printer,Consumer,Credit Card,34085.75,6,0.09,2860.58
ORD-10954,2024-09-17,2024-09-24,West,Ahmedabad,Electronics,Headphones,Corporate,Debit Card,30181.56,4,0.22,-3456.0
ORD-10955,2024-12-31,2025-01-04,West,Delhi,Office Supplies,Printer,Corporate,Debit Card,14439.99,4,0.2,-597.75
ORD-10956,2025-04-16,2025-04-21,West,Ahmedabad,Electronics,Smartphone,Corporate,UPI,17670.86,3,0.09,494.68
ORD-10957,2023-03-25,2023-04-01,North,Pune,Furniture,Table,Home Office,UPI,4407.5,1,0.03,962.33
ORD-10958,2023-11-24,2023-11-26,East,Mumbai,Office Supplies,Desk Organizer,Home Office,Credit Card,27279.64,8,0.28,-3803.8
ORD-10959,2025-04-24,2025-05-01,South,Hyderabad,Furniture,Sofa,Corporate,Credit Card,10325.31,9,0.07,1259.96
ORD-10960,2024-05-02,2024-05-09,South,Kolkata,Office Supplies,Notebook,Corporate,Debit Card,14011.02,7,0.29,-2110.86
ORD-10961,2025-10-06,2025-10-08,South,Bangalore,Electronics,Tablet,Home Office,UPI,25325.14,8,0.14,1073.35
ORD-10962,2025-05-25,2025-05-27,South,Kolkata,Furniture,Sofa,Home Office,UPI,37683.27,8,0.17,2293.85
ORD-10963,2024-08-29,2024-09-03,East,Ahmedabad,Office Supplies,Desk Organizer,Home Office,Credit Card,40961.69,1,0.0,3788.52
ORD-10964,2024-12-25,2024-12-28,West,Hyderabad,Furniture,Wardrobe,Home Office,Debit Card,33344.42,2,0.26,-4623.08
ORD-10965,2023-03-13,2023-03-18,North,Hyderabad,Furniture,Table,Consumer,Credit Card,37994.49,4,0.09,3731.48
ORD-10966,2025-09-05,2025-09-06,West,Chennai,Electronics,Laptop,Home Office,Debit Card,13945.84,9,0.22,251.64
ORD-10967,2025-09-07,2025-09-10,West,Pune,Office Supplies,Pen Set,Home Office,Credit Card,30387.95,4,0.25,-5348.94
ORD-10968,2023-09-26,2023-10-02,West,Delhi,Electronics,Smartphone,Corporate,Net Banking,36878.83,1,0.04,5400.19
ORD-10969,2025-05-03,2025-05-08,West,Pune,Furniture,Wardrobe,Corporate,Credit Card,47520.03,4,0.22,-2069.61
ORD-10970,2025-05-14,2025-05-18,South,Pune,Office Supplies,Pen Set,Corporate,Debit Card,29388.45,5,0.11,-1497.35
ORD-10971,2024-04-19,2024-04-24,East,Mumbai,Office Supplies,Pen Set,Home Office,UPI,11286.48,7,0.2,409.82
ORD-10972,2024-11-26,2024-11-27,East,Delhi,Furniture,Wardrobe,Corporate,Debit Card,41138.56,6,0.16,1231.61
ORD-10973,2025-01-19,2025-01-24,East,Hyderabad,Furniture,Table,Consumer,UPI,20837.43,9,0.28,-4447.82
ORD-10974,2025-08-03,2025-08-05,East,Hyderabad,Electronics,Tablet,Consumer,UPI,13069.92,5,0.03,459.18
ORD-10975,2024-02-11,2024-02-12,West,Mumbai,Electronics,Laptop,Consumer,Debit Card,18396.3,6,0.06,63.41
ORD-10976,2023-06-05,2023-06-11,East,Hyderabad,Furniture,Chair,Corporate,Net Banking,29944.95,1,0.21,-1096.32
ORD-10977,2025-12-29,2026-01-04,East,Mumbai,Office Supplies,Printer,Consumer,UPI,43241.55,7,0.05,4912.02
ORD-10978,2024-11-21,2024-11-22,South,Chennai,Furniture,Chair,Corporate,Debit Card,15169.7,6,0.13,1194.07
ORD-10979,2024-12-25,2024-12-28,North,Delhi,Furniture,Chair,Consumer,UPI,2073.03,5,0.07,18.37
ORD-10980,2023-07-16,2023-07-17,South,Ahmedabad,Furniture,Sofa,Corporate,UPI,6227.22,9,0.21,-426.03
ORD-10981,2023-07-14,2023-07-18,East,Delhi,Furniture,Sofa,Corporate,UPI,11712.82,1,0.08,1001.75
ORD-10982,2024-11-24,2024-11-28,South,Bangalore,Furniture,Chair,Home Office,UPI,18280.83,5,0.22,-2828.26
ORD-10983,2025-06-15,2025-06-19,South,Hyderabad,Office Supplies,Printer,Consumer,Credit Card,44846.27,8,0.05,464.48
ORD-10984,2025-06-20,2025-06-22,South,Bangalore,Furniture,Sofa,Corporate,Net Banking,28086.87,1,0.25,-3604.47
ORD-10985,2025-02-01,2025-02-07,West,Bangalore,Electronics,Headphones,Corporate,Net Banking,45688.18,3,0.07,2567.6
ORD-10986,2024-03-27,2024-03-29,North,Mumbai,Furniture,Chair,Consumer,UPI,40516.08,6,0.23,-960.19
ORD-10987,2023-09-10,2023-09-14,South,Chennai,Furniture,Table,Home Office,Debit Card,14149.99,8,0.28,-2918.74
ORD-10988,2025-10-28,2025-10-29,West,Pune,Office Supplies,Desk Organizer,Corporate,Credit Card,46720.6,1,0.13,1884.54
ORD-10989,2024-07-07,2024-07-09,North,Mumbai,Office Supplies,Notebook,Consumer,Net Banking,46886.89,4,0.07,5196.57
ORD-10990,2024-07-04,2024-07-09,South,Mumbai,Electronics,Headphones,Home Office,Debit Card,31152.33,4,0.17,714.97
ORD-10991,2023-05-31,2023-06-07,North,Kolkata,Furniture,Chair,Home Office,Debit Card,3888.3,7,0.15,212.75
ORD-10992,2023-08-30,2023-09-02,South,Kolkata,Office Supplies,Printer,Consumer,Debit Card,2680.0,3,0.02,270.5
ORD-10993,2024-10-29,2024-10-30,East,Pune,Electronics,Headphones,Home Office,Net Banking,27757.84,8,0.1,1044.68
ORD-10994,2025-03-16,2025-03-23,East,Chennai,Electronics,Smartphone,Corporate,Debit Card,45013.39,2,0.03,4095.3
ORD-10995,2023-03-28,2023-03-31,West,Hyderabad,Electronics,Smartphone,Consumer,Net Banking,20952.04,5,0.02,2284.86
ORD-10996,2023-01-24,2023-01-29,South,Hyderabad,Electronics,Tablet,Home Office,Net Banking,9498.05,4,0.13,-440.32
ORD-10997,2023-06-28,2023-06-30,South,Mumbai,Office Supplies,Pen Set,Corporate,Net Banking,44026.85,3,0.07,3543.52
ORD-10998,2023-11-06,2023-11-13,West,Delhi,Furniture,Sofa,Consumer,Net Banking,36708.57,9,0.09,4672.99
ORD-10999,2024-12-03,2024-12-05,West,Kolkata,Office Supplies,Pen Set,Home Office,Net Banking,2985.61,3,0.11,9.9
ORD-11000,2025-12-27,2025-12-29,South,Ahmedabad,Electronics,Laptop,Consumer,Debit Card,14642.13,6,0.16,373.19
ORD-11001,2024-06-09,2024-06-16,East,Chennai,Electronics,Laptop,Corporate,Net Banking,21708.67,2,0.25,-3705.95
ORD-11002,2025-04-10,2025-04-13,North,Kolkata,Furniture,Table,Corporate,Credit Card,41730.02,6,0.28,-7618.7
ORD-11003,2024-12-25,2024-12-28,East,Delhi,Office Supplies,Printer,Consumer,Debit Card,5826.9,7,0.15,-77.18
ORD-11004,2025-09-01,2025-09-06,North,Mumbai,Office Supplies,Pen Set,Home Office,Credit Card,12850.4,9,0.09,958.75
ORD-11005,2025-12-07,2025-12-14,North,Pune,Office Supplies,Notebook,Consumer,Net Banking,16597.95,3,0.25,-953.23
ORD-11006,2024-11-18,2024-11-23,East,Bangalore,Electronics,Laptop,Home Office,Credit Card,34986.41,4,0.07,775.9
ORD-11007,2023-05-19,2023-05-22,East,Kolkata,Office Supplies,Desk Organizer,Home Office,Credit Card,42930.99,8,0.24,-27.85
ORD-11008,2025-06-20,2025-06-25,South,Pune,Office Supplies,Desk Organizer,Home Office,Net Banking,20310.51,7,0.08,3413.52
ORD-11009,2025-11-23,2025-11-29,North,Ahmedabad,Office Supplies,Notebook,Home Office,Debit Card,1775.6,7,0.14,-6.75
ORD-11010,2023-08-20,2023-08-24,East,Ahmedabad,Electronics,Headphones,Consumer,Credit Card,15572.38,9,0.05,1939.55
ORD-11011,2023-09-26,2023-09-30,South,Delhi,Furniture,Sofa,Home Office,Credit Card,11522.47,4,0.16,-306.05
ORD-11012,2025-01-04,2025-01-06,South,Ahmedabad,Furniture,Chair,Corporate,UPI,8431.17,8,0.13,602.46
ORD-11013,2023-11-12,2023-11-16,East,Pune,Office Supplies,Printer,Corporate,Credit Card,44949.25,9,0.21,-4130.43
ORD-11014,2023-08-11,2023-08-18,East,Chennai,Office Supplies,Desk Organizer,Corporate,Net Banking,40345.7,9,0.2,-1190.61
ORD-11015,2024-11-18,2024-11-19,East,Mumbai,Office Supplies,Printer,Home Office,Debit Card,8569.45,3,0.07,1251.4
ORD-11016,2023-08-26,2023-09-01,South,Bangalore,Office Supplies,Notebook,Home Office,UPI,47438.45,7,0.04,2670.55
ORD-11017,2025-10-01,2025-10-02,South,Hyderabad,Office Supplies,Notebook,Home Office,Net Banking,43486.27,9,0.13,-3038.63
ORD-11018,2023-07-15,2023-07-17,West,Mumbai,Furniture,Chair,Corporate,Debit Card,2449.9,1,0.0,542.88
ORD-11019,2023-02-04,2023-02-06,South,Kolkata,Furniture,Wardrobe,Home Office,Debit Card,36692.29,6,0.23,-4302.49
ORD-11020,2023-07-02,2023-07-04,East,Pune,Electronics,Laptop,Corporate,Debit Card,12769.73,4,0.29,-1674.88
ORD-11021,2024-08-06,2024-08-11,North,Ahmedabad,Electronics,Tablet,Corporate,Credit Card,14124.34,8,0.27,-2048.81
ORD-11022,2024-09-19,2024-09-22,East,Mumbai,Furniture,Chair,Corporate,Debit Card,27718.49,8,0.03,2830.03
ORD-11023,2024-02-07,2024-02-09,North,Ahmedabad,Furniture,Wardrobe,Consumer,Net Banking,8585.16,1,0.07,1231.64
ORD-11024,2025-03-12,2025-03-16,East,Bangalore,Electronics,Headphones,Consumer,Debit Card,46554.72,4,0.14,-1047.91
ORD-11025,2023-02-15,2023-02-20,West,Mumbai,Electronics,Smartphone,Corporate,Credit Card,43599.08,7,0.06,6125.39
ORD-11026,2024-02-10,2024-02-16,East,Pune,Electronics,Tablet,Consumer,Debit Card,3039.05,5,0.22,-222.22
ORD-11027,2024-10-09,2024-10-12,South,Kolkata,Electronics,Laptop,Corporate,Debit Card,34843.38,4,0.05,3986.05
ORD-11028,2025-01-20,2025-01-23,West,Pune,Furniture,Wardrobe,Corporate,Credit Card,40368.9,7,0.05,1205.01
ORD-11029,2025-06-05,2025-06-11,West,Chennai,Furniture,Table,Consumer,UPI,13774.63,4,0.12,-618.3
ORD-11030,2025-02-02,2025-02-03,South,Pune,Electronics,Laptop,Consumer,Credit Card,8979.1,6,0.01,1062.96
ORD-11031,2023-06-30,2023-07-04,East,Pune,Furniture,Chair,Consumer,Net Banking,35009.6,6,0.08,5154.02
ORD-11032,2025-09-19,2025-09-25,East,Pune,Electronics,Tablet,Corporate,Net Banking,44836.65,4,0.04,1444.97
ORD-11033,2025-05-15,2025-05-18,West,Chennai,Furniture,Sofa,Consumer,Debit Card,32581.2,4,0.2,495.66
ORD-11034,2024-10-02,2024-10-07,South,Hyderabad,Office Supplies,Printer,Corporate,Credit Card,33818.06,4,0.03,982.72
ORD-11035,2023-05-09,2023-05-15,North,Kolkata,Office Supplies,Desk Organizer,Home Office,Credit Card,32991.1,5,0.02,1220.27
ORD-11036,2024-08-03,2024-08-10,South,Mumbai,Furniture,Chair,Home Office,Net Banking,49492.94,9,0.05,9783.97
ORD-11037,2025-05-11,2025-05-15,East,Bangalore,Office Supplies,Pen Set,Corporate,Net Banking,48875.36,3,0.17,2601.16
ORD-11038,2024-08-22,2024-08-28,South,Delhi,Electronics,Tablet,Corporate,Debit Card,14827.26,5,0.23,-1380.83
ORD-11039,2024-09-21,2024-09-27,East,Chennai,Office Supplies,Pen Set,Consumer,UPI,22598.88,2,0.1,1420.26
ORD-11040,2024-10-29,2024-10-30,South,Ahmedabad,Electronics,Headphones,Corporate,Net Banking,42603.44,7,0.28,-3927.29
ORD-11041,2025-04-14,2025-04-15,North,Hyderabad,Office Supplies,Notebook,Home Office,Net Banking,41252.02,7,0.03,5801.62
ORD-11042,2025-08-24,2025-08-26,South,Chennai,Office Supplies,Desk Organizer,Consumer,Credit Card,26418.23,1,0.27,-570.83
ORD-11043,2025-08-16,2025-08-19,North,Mumbai,Furniture,Table,Home Office,Debit Card,15056.34,5,0.23,-1948.21
ORD-11044,2025-08-31,2025-09-07,North,Kolkata,Electronics,Tablet,Corporate,Debit Card,43345.34,3,0.04,8921.78
ORD-11045,2023-10-02,2023-10-04,West,Hyderabad,Electronics,Smartphone,Home Office,Debit Card,33855.03,3,0.1,2887.72
